Author,Comment,Time
@-draydogg-8939,"Дорогой Майк Шинода. Я не имею право оценивать ваш выбор солиста, но мне непонятно, почему вы делали конкурс и среди конкурсантов или финалистов этого конкурса вы не нашли достойного кандидата. Я большой фанат вашей группы, но нынешний голос хоть и другой, но нынешний солист СОВЕРШЕННО не дотягивает и близко к уровню Честера. Как вы могли сделать такой выбор мне до сих пор не понятно. В музыке чувствуется драйв и дух того самого Линкин Парка, а солист все портит. Можете сказать что Я ничего не понимаю и рефлексирую по старым временам старого состава группы. Честер не уходил, он остался в группе навсегда. Я считаю что среди финалистов были замечательные голоса которые на порядок превосходят то что есть сейчас. С уважением",6 hours ago
@ИгорьБодин-г9г,Guano Apes unreleased,6 hours ago
@안땡-b5z,오우!! 오우😮👍  🇰🇷,6 hours ago (edited)
@Zachs,"This just truly shows she has got what it takes and fits in perfectly.  While Chester will always be missed, knowing that all the band members are happy and ready for this next step is making my heart warm.",6 hours ago
@hieudang199x,figure.09 flooding backk,6 hours ago
@TeodosyTarnovsky,Seeing Mike Shinoda as a vocal again gives you goosebumps.,6 hours ago
@luisruizortiz9128,Thank you for bringing back peak!!,6 hours ago
@dominikb8430,Musicaly more like Limp Bizkit 😅 i like it,6 hours ago
@MoneyCure725,"Hello from Russia! Respect! Emily, keep it up!",6 hours ago
@TarakAhmeed,Great video! Really enjoyed it.,6 hours ago
@dodilairl,Emily on Fred Durst's vibes in this clip.,6 hours ago (edited)
@CropperTV,finally some good music for us boomers,6 hours ago
@literallynobody582,"0:30 mike just did ""no bitches?""  lmao",6 hours ago (edited)
@MarkandAirish,❤❤❤❤❤,6 hours ago
@legendk1ller08,tbh this is kinda trash,6 hours ago
@joelpaul7294,"Now why was t his not the style of music being written when Chester was alive? Not diminishing the new girl, she has skills, but man, it always seemed like Chester was being restrained by the style of music being written.",6 hours ago
@Voron84,Boolshit 🤢 im sorry  (c) by (eminem),6 hours ago
@PelakSinning,"Great tips, thanks for sharing!",6 hours ago
@nitatrita5254,Keren banget ini cewe...,6 hours ago
@FregoeCzerwinski,"You explained this so well, thank you!",6 hours ago
@Fun-jg4xq,"Полностью согласна, но судя по комментам мы в меньшинстве",6 hours ago
@-draydogg-8939, @Fun-jg4xq  он даже не прочтет...,6 hours ago
@joelmapp4501,Favorites band,6 hours ago
@BershadskyDelellis,"This was exactly what I needed, thanks!",6 hours ago
@schizoinc.6773,Is this a One step closer parody video? What the hell did I just watch?,6 hours ago
@ballsstudios7682,Hermoso,6 hours ago
@JugandoconDelfinicole,ARGENTINA 2025 🔥🔥🔥 AHI JUNTO A MI HIJA VAMOS A ESTAR,6 hours ago
@arthur8412,two step closer,6 hours ago
@vinaykshinoda,Epic🥹🫠🔥❤️thankU LP for bring the mainstream rock music back,6 hours ago
@giotadeo4389,Que rico.,6 hours ago
@끼요오오옷-z9v,린킨 파크라고 쓰고 림프 비즈킷이라고 읽는다. ㅇㅇ,6 hours ago
@DuranStonnell,This song is really bad,6 hours ago
@pfear8340,Not gonna remember this in T-Minus 1 day.,6 hours ago
@AsrulSyam10,Very cool 😎,6 hours ago
@witfeel4975,❤🎉🎉🎉🎉🎉,6 hours ago
@farisme,ahhhhhh so good,6 hours ago
@montanaplease,Who’s that blonde dude that replaced Chester?,6 hours ago
@TiagoCarvalho-ht9vw,"LADIES AND GENTLEMEN, MR. PHOENIX ON THE BIKE!!",6 hours ago
@yaa280,Fcking BANGER!!!,6 hours ago
@ejvn,i dont like this one,6 hours ago
@maridza,"Chills, literal chills.",6 hours ago
@m3t4lcsproh,Bad Bunny on the drumms,6 hours ago
@raymondnieves3710,Man what happened? They were doing so good with The Emptiness Machine? It was the perfect amount of Rock with perfect soft vocals? On this one the went to hard! PLEASE STOP THE SCREAMING!! Tone it down to about a 5.,6 hours ago
@Svenska_Sven,fantastic,6 hours ago
@axelfernandez5842,Esta es la segunda parte de one step coser ajajaa qué buen tema,6 hours ago
@KayJAides,какая же шляпа,6 hours ago
@pedrodasilvaofficial,The new Linkin Park is not Linkin Park.... WRONG!,6 hours ago
@HazlewoodKimbrow,"Loved this video, keep up the great work!",6 hours ago
@interesniy123paren,Crap you will forget 1 min after listening to it,6 hours ago
@colinsmart2508,Figure.09 similarities meteora album,6 hours ago
@Hidra3c,PERFECTO 😮❤,6 hours ago
@HeckamanOstby,"Very well done, appreciate this video!",6 hours ago
@PATAPOE,Absolute banger,6 hours ago
@soldier_charro92,"Ok, adesso avete la mia attenzione ‼️",6 hours ago
@canalcollinhc,"Isso aqui ta bom demais, pqp!!!",6 hours ago
@Silent-0908,FABULOUS!!!!!!!!,6 hours ago
@hernanthompson7592,Sin Chester no existe linkin park,6 hours ago
@dennisebalang,"The real combination of Emily and LP, but the intro is Emily's Weatherman",6 hours ago
@nyehu09,FRIKKIN EH!! I AM SO IN LOVE WITH THIS SONG WHAT THE HECK,6 hours ago
@matteobosello2679,"SI,CAZZO!!!",6 hours ago
@Freakwood09,OMG!!!!! THIS IS INSANE!!! Like 1 & 2 album!!! I like it  ❤❤❤❤❤❤,6 hours ago
@Nastya_-_,Очень круто получилось ❤,6 hours ago
@feiser96,"Es heavy pensar que Linkin Park suena más a Linkin Park ahora que en la última etapa con Chester, por duro que suene es así.",6 hours ago
@abhelfashamusic,Soonds like one steb closer😊,6 hours ago
@aioros.,"If Chester were alive, he would commit suicide again.",6 hours ago
@michaeltancreti7643,Love the old school sounds.  That's why I began loving LP so much.,6 hours ago
@freddybennington94,Woww.. Amazing woman Chester Bennington.. i liked it👍🏻👍🏻,6 hours ago
@dedesaepul5901,Chester still is the best,6 hours ago
@alicjatokarek,"This is a killer! Yes, sir! We are on the same page indeed !!!!!What a powerful, electrifying track!!! Loove it!",6 hours ago
@danielacapponi5336,Phoenix looks like some big boss from CIA in this video. 😎,6 hours ago
@Voron84,THIS IS NOT LP! THIS IS NEW GUANO APES 😂😂😂😂,6 hours ago
@MurreStone,YEAHHHHHHHHHHHHHHHHH!,6 hours ago
@juandiablo6667,Are the devil hunting now?,6 hours ago
@munkhbolormunkhider661,She can screaming.....,6 hours ago
@risk5797,This is a banger,6 hours ago
@derekdogero1073,Not the same,6 hours ago
@TuanBui-ru2cc,This brings back the Linkin Park vibes from the 2000s. Love this!,6 hours ago
@kevinweimer4734,Great Song! So glad they are back with this new version of the band...but any clue who this song is about?,6 hours ago
@julien6805,Ooooh that scratching 🤩,6 hours ago
@devd3studios734,The energy in this video is just amazing.,6 hours ago
@julien2016,"Better and better, cannot wait to receive my vinyl 😊",6 hours ago
@HowDoYouSpirit,Love! Emily is amazing addition.,6 hours ago
@hernanthompson7592,Exactly,6 hours ago
@hernanthompson7592,De los mejores,6 hours ago
@ViolentValentine,It's been known for quite some time. Especially since Heavy is the Crown.,6 hours ago
@ViolentValentine,Different doesn't mean bad.,6 hours ago
@maidastudioandcrafting6837,so cool,6 hours ago
@joe4242,Hybrid Fact,6 hours ago
@RaffySofyan,"Serasa bernostalgia dengan lagu lawas di album pertama mereka, salam hangat untuk semua fans linkinpark di seluruh belahan dunia..... dari Indonesia..... ✌✌",6 hours ago
@RedLtdGuitar,If Victor had played drums for a band instead of partnering up with the Penguin,6 hours ago
@painesc1042,I Love Linkin Park ❤️‍🔥,6 hours ago
@guilhermelima5773,Rock age is back!! 🤘🤘,6 hours ago
@-icenight-6608,what a BANGER song really,6 hours ago
@tensaithreesix,"Linkin Park, i padroni della musica del nuovo millennio",6 hours ago
@bennylbkooi,"No concert was planned for Malaysia, for your 2025 tour. Ouchhhh",6 hours ago
@PADAMOR,"15 jam dan sudah ditonton 2,3 juta

Luarbiasa Linkin Park",6 hours ago
@DanielGagne,"I'm trying, I'm trying... but...",6 hours ago
@kirillrumyantsev7326,matrix vibe?,6 hours ago
@shinodaarchive,THE SONG AND MV IS 🔥🔥🔥,6 hours ago
@flowsionai-93,"Okay, this goes hard.
Bring the nu metal sound back heavy now.",6 hours ago
@СергейФедотов-г8з,nice:face-blue-wide-eyes::hand-purple-blue-peace::face-blue-smiling:,6 hours ago
@alanmendoza8086,My vieja w,6 hours ago
@miyagidl6089,Vou comparar um capacete. Só tá vindo pedrada 🤟🏻🔥,6 hours ago
@Виолетта-х8щ,Офигенно 👍,6 hours ago
@MrKeithmckenzie,Great 💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥💥❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹❤‍🩹✍✍✌✌🤙🤙👌👌🙏🙏,6 hours ago
@leylacarby4evalp,MARAVILHOSOOOOO,6 hours ago
@AntonMalakhov-z8x,"Great 👍🏻 

Thanks Linkin Park 🤘🏻",6 hours ago
@LeonLucena,goose bumps,6 hours ago
@Barnobee,🤔,6 hours ago
@shongmanubay5696,not a fan of sceams or hard metal but this one is different. 100/10,6 hours ago
@Volkhein,Gooot Damn what a bangger 🤘,6 hours ago
@agmorante1575,Vintage Linkin Part fresh in 2024! 🔥,6 hours ago
@andreaspsychalhs4936,1:24 Diddy was you?,6 hours ago
@j4dzaomg281,"estoy encantado, fue como volver años atras ❤ Chester estaria orgulloso",6 hours ago
@AlexAngelMayOfSorrow,Верни мне мой 2002 🙂🙂🙂,6 hours ago
@rusvegascyprusofficial5664,Amazing ❤,6 hours ago
@wuja_Dred,"No, thanks👎🏻",6 hours ago
@christopherwhite7347,Strong Sandra Nasic vibes from Emily.,6 hours ago
@christopherbohling5719,This song is great! I feel like it maybe needs a photosensitivity warning though?,6 hours ago
@rusvegascyprusofficial5664,"I feel like even who hated new face of this band from the beginning now are silent ❤ great performance, incredible good vocal with so much respect to the roots",6 hours ago
@karlman023,YESSSSSSSSSSSS,6 hours ago
@radusoul923,Moving in the right direction,6 hours ago
@HelenaSantanadaSilva-d7b,ESTOU EM EXTASE,6 hours ago
@yohannybriceno1294,New favorite song from the album,6 hours ago
@Lockedaboss69,How cool it would be if Emily and Chester had sung together years ago!!! The band would have been sooooo much more intense! Chester is the GOAT but the two of them together 🖤 that would be peak music! There could never have been anything better!,6 hours ago
@katyrenner6687,Тут Эмили похожа на Сандру Насич))),6 hours ago
@saulgalindo36,Hybrid Theory vibes! Love it!,6 hours ago
@AsusNasus,What was that awfull scream at the begining,6 hours ago (edited)
@jovialvibes5962,Sounds like Bad Omens meets LP. I like,6 hours ago
@ramphenomenal,Qwerty 2.0,6 hours ago
@wahimself1143,มันส์มากครับ 🤟😎,6 hours ago
@JosiasNicolini,Everytime I see Brad Delson playing guitar with his headphone I smile.,6 hours ago
@jelof21,Hybrid Theory is sooo back,6 hours ago
@acmeboy,gracias por sumar a CHILE en su gira 🖤🤘🤘,6 hours ago
@seal_disco,might be my new fav mv I love thisisis,6 hours ago
@sebastiansk3126,Context of the song: AAAAAA WRAAAARR AUUUUU HEESAAAAAAA,6 hours ago
@GrazianoCammisa,"This is the real return!
Welcome back guys...
So coool!",6 hours ago
@luizalberto86,Rock in Roll is BACK!!! Amazing!,6 hours ago
@O_buengkan,😲สุดจัดปลัดบอก LP👍,6 hours ago
@shion_akira,🤮🤮🤮🤮🤮💩💩💩💩💩 en esta basura se terminó de convertir la banda,6 hours ago
@Subazh96,Joe Hahn looks like John Wick tho 🤘🏽,6 hours ago
@danielebarbosa7104,"Emily is perfect ❤, that music is perfect, my god I've never been so happy. thank you for  this is happening
😍",6 hours ago
@popoerwantoperdana3809,One step closer,6 hours ago
@Mandy-Lane,this is so different.. but i cant say its bad. im defintly going to buy album,6 hours ago
@checkydemone8962,rip chester that all.,6 hours ago
@andresacosta4467,"Gracias por volver, estoy llorando",6 hours ago
@林峻霆-k3x,水,6 hours ago
@ButtonsMcBoomBoom,Nope.,6 hours ago
@arghyachakraborty4181,figure 0.9 new version,6 hours ago
@diogenesribeirodasilva3284,FODA!,6 hours ago
@estefanyperez4804,Figure 09 + One Step Closer,6 hours ago
@gabrieloliveira-jm1wq,😍😍,6 hours ago
@marymissmaximus,Oh my gosh! Amazing!!! ❤❤❤,6 hours ago
@xarozsimk0905,"why ami hell glad to see our man brad back!? 😎 
We love y linkinprk \m/",6 hours ago
@elieduardogodoy8623,Pegaaa 🇧🇷🇧🇷🔥,6 hours ago
@iqbalquosophy4374,"When One Step Closer and Figure 09 unite.

Brad: It's glad to see you. Missing your performance with that giga headphone.
Emily: Nice gloves. Your voice feels like Dani from The Warning. So badass.
Colin: Cool. Brings new energy.
Dave: Solid bass, and looks like a Breaking Bad character.
Mike: Old school signature rap. Have fun with that.
Joe: This is what I asked for! I missing your scratch. The Hunting Party and One More Light album has no scratch ever and makes me a bit frustrated. This is your signature!",6 hours ago
@tiphanydaconceicao3890,BRUTAL,6 hours ago
@onex9225,Muito top,6 hours ago
@lightyagami7678,I can't help but relate this song to With You. Beats and Shinoda is almost same. ❤ But Emily added something new here🎉 Loving this song. ❤,6 hours ago
@josevillarreal2009,Volvimos a los 2000. Gracias Lp,6 hours ago
@AlinIonut-z1o,ONE STEP CLOSER  VERSIONS Emily 2024;PS: Chester he would be proud ! :)😍,6 hours ago
@kaaillautaroalarconnavarro7768,I love emily's dancing ❤😂🤔🤗🤗🤗,6 hours ago
@danielgil1359,"linkin park! 
Linkin Park! 
LINKIN PARK!
L I N K I N  P A R K ! ! !",6 hours ago
@cruch69,Diiingueriie 🔥,6 hours ago
@monikamonika5056,"LINKIN PARK!!! LINKIN PARK!!! LINKIN PARK!!!!
We will scream it on World Tour!!!!!! 🔥🔥🔥🔥",6 hours ago
@PeterResponsible,"Gosh, so far this album's closer to the Meteora and Hybrid Theory than most of the later albums with Chester. I miss him but I love this.",6 hours ago
@aguywithadyna,4 out of 4 instant hits from the new album... This is so good! Also I kinda love how Emily seems more at ease in this video than the previous ones.,6 hours ago
@jesusponce4178,Déjense de comparar. Solo disfruten nada más disfrutar este momento  que la canción Sta hermosa.,6 hours ago
@michaelasommer4547,"every song ist a suprise, i love it. ❤",6 hours ago
@Heffoo,Nu-Metal is back❤,6 hours ago
@roneyaveiro3380,Una locura❤️‍🔥,6 hours ago
@Crossgolld,old linkin park back! nice,6 hours ago
@TheJahar09,One Step Closer Pt II,6 hours ago
@ReeceLopes,"Emily's style is sensational, how perfect to see her",6 hours ago
@chickenwings1313,Strong song well done lp 🚀,6 hours ago
@hussenalarean765,Just wow.. i feel like death metal Lol,6 hours ago
@HairyPoopTart,Terrible,6 hours ago
@BaysingersDiscGolfChannel,This is one of my favorite songs from Hybrid Theory,6 hours ago
@ArSanz,What a nice song🎉❤,6 hours ago
@erikntn7828,Pretty gud,6 hours ago
@namroudfromnmaroudistan,banger,6 hours ago
@designbytreble,Brad is baccckkkk,6 hours ago
@sandercohen5543,The little dance she does at 2:40 is like 🤩,6 hours ago
@MrJdog43,oh hell yeah this made me cry,6 hours ago
@InvisigotTV,Уже чуть интереснее,6 hours ago
@andrearocca4828,Such a banger🔥 the new era sounds exciting😎,6 hours ago
@patrykzajkowski9077,"It's not from Hybrid Theory, but I admit that, this song is so good, it literally has the same sound from Hybrid Theory and Meteora, which is a nice touch!",6 hours ago
@BaysingersDiscGolfChannel,"@patrykzajkowski9077  lol yeah, I know. It was a joke",6 hours ago (edited)
@Voron84,Да нунах шляпа какая то 🤢🤮,6 hours ago
@crisnar456,DOPEEEEEEEE,6 hours ago
@DaveSt-s7d,I got the way from hater of new linkin park to a lover of it. Great job Emily ❤ Chester would proud of you guys,6 hours ago
